"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.463594560E2,-4.556026183E0,-3.305636246E0,-6.128118816E-1
3.463695040E2,-4.657400238E0,-3.499840989E0,-1.581019869E-1
3.463795530E2,-4.539977623E0,-3.352701069E0,2.324040180E-1
3.463896020E2,-4.625313642E0,-3.197599581E0,3.184042811E-2
3.463996500E2,-4.835500872E0,-3.173486833E0,-6.751095790E-1
3.464096990E2,-4.911301544E0,-3.499614701E0,-9.426091701E-1
3.464197480E2,-4.922709462E0,-4.246410559E0,-1.107030243E0
3.464297960E2,-5.137621534E0,-4.621098969E0,-1.196283751E0
3.464398450E2,-5.434074783E0,-4.286835870E0,-9.292374650E-1
3.464498930E2,-5.351970520E0,-3.516677461E0,-2.344031811E-1
3.464599420E2,-4.847414281E0,-2.710037690E0,7.431879799E-1
3.464699910E2,-4.235143560E0,-2.186570971E0,1.583664565E0
3.464800390E2,-3.375520998E0,-1.774109548E0,2.160781095E0
3.464900880E2,-2.209539419E0,-1.274369076E0,2.513152583E0
3.465001360E2,-1.073644688E0,-6.295644468E-1,2.676274697E0
3.465101850E2,-2.976557288E-1,-2.006635773E-1,2.765317267E0
3.465202340E2,8.389672726E-2,-2.594894904E-1,2.954080006E0
3.465302820E2,3.373106682E-1,-8.657019120E-1,3.327256325E0
3.465403310E2,6.778308731E-1,-1.960872540E0,3.497630741E0
3.465503800E2,1.337559644E0,-3.503831713E0,3.035507746E0
3.465604280E2,2.445243898E0,-5.325156943E0,1.715373098E0
3.465704770E2,3.575314802E0,-6.711686141E0,5.051409602E-2
3.465805260E2,4.497009358E0,-7.145065978E0,-1.705014755E0
3.465905740E2,5.087277592E0,-6.553721856E0,-2.906750304E0
3.466006230E2,4.724800216E0,-4.938844269E0,-2.324803827E0
3.466106710E2,3.757075500E0,-2.789985500E0,-7.524062616E-1
3.466207200E2,3.015970445E0,-9.629329222E-1,-2.238533422E-2
3.466307690E2,2.532437578E0,4.969045722E-1,-5.413132980E-2
3.466408170E2,2.153504089E0,1.465917429E0,-2.962228686E-1
3.466508660E2,1.986403822E0,2.259057734E0,-5.608571778E-1
3.466609140E2,2.022904481E0,2.924811768E0,-6.183127959E-1
3.466709630E2,2.046597107E0,3.720513738E0,-8.850092719E-1
3.466810120E2,2.062450663E0,4.348613457E0,-1.212611808E0
3.466910600E2,2.142954251E0,4.786487464E0,-1.578364649E0
3.467011090E2,2.295235042E0,5.173387783E0,-1.814730740E0
3.467111622E2,2.441579740E0,5.417063479E0,-1.943951867E0
3.467212102E2,2.542556769E0,5.646831572E0,-1.903434317E0
3.467312592E2,2.725728693E0,5.826233504E0,-1.829870643E0
3.467413072E2,2.921703973E0,5.791865324E0,-1.590483003E0
3.467513562E2,3.106153221E0,5.748901738E0,-1.371607103E0
3.467614052E2,3.240626610E0,5.687472644E0,-1.311731615E0
3.467714532E2,3.313452511E0,5.540416925E0,-1.211867750E0
3.467815022E2,3.265401847E0,5.286563566E0,-1.090871170E0
3.467915512E2,3.185206992E0,4.559016157E0,-7.036093466E-1
3.468015992E2,2.978321100E0,3.985926458E0,-4.215509194E-1
3.468116482E2,2.642866631E0,3.439291316E0,-5.271533883E-1
3.468216972E2,2.269906366E0,2.700524270E0,-5.634131420E-1
3.468317452E2,1.831995814E0,1.836226274E0,-7.281391472E-1
3.468417942E2,1.330571052E0,9.060149556E-1,-9.239594758E-1
3.468518422E2,7.364196816E-1,-3.178780317E-2,-1.075018053E0
3.468618912E2,2.891798973E-2,-8.341257781E-1,-1.320677709E0
3.468719402E2,-7.996815848E-1,-1.146913224E0,-1.655098245E0
3.468819882E2,-1.512648377E0,-1.194452841E0,-1.815765113E0
3.468920372E2,-2.225885603E0,-1.067742509E0,-1.656224418E0
3.469020852E2,-2.814607540E0,-1.067841327E0,-1.272353541E0
3.469121342E2,-3.167986942E0,-1.491052271E0,-3.461914925E-1
3.469221832E2,-3.299800724E0,-2.100402893E0,2.601273485E-1
3.469322312E2,-3.452026844E0,-2.125666957E0,-1.431527030E-1
3.469422802E2,-3.642789624E0,-2.077642021E0,-1.256140382E0
3.469523292E2,-4.137888283E0,-2.243923386E0,-2.149002026E0
3.469623772E2,-4.875329181E0,-2.299603497E0,-3.168213814E0
3.469724262E2,-5.546686310E0,-2.131836355E0,-4.447494552E0
3.469824742E2,-6.208985224E0,-1.954837629E0,-5.277171768E0
3.469925232E2,-6.453866615E0,-2.082140869E0,-5.643601570E0
3.470025722E2,-5.860192963E0,-3.258550372E0,-4.650971224E0
3.470126202E2,-4.259335830E0,-4.491125890E0,-5.478455150E-1
3.470226692E2,-2.387597953E0,-4.838448161E0,1.595189427E0
3.470327182E2,-4.380704731E-1,-5.208421376E0,1.697121014E0
3.470427662E2,1.016764436E0,-4.778804222E0,2.133495795E0
3.470528152E2,1.773666329E0,-4.642794478E0,1.733918712E0
3.470628632E2,2.051078413E0,-5.240079371E0,5.326135182E-1
3.470729122E2,2.097655579E0,-5.303352676E0,-1.745335400E-1
3.470829612E2,2.031880542E0,-4.226962135E0,2.416291336E-1
3.470930092E2,2.064422928E0,-2.650632902E0,1.262227918E0
3.471030582E2,2.091625053E0,-1.841982273E0,2.355666600E0
3.471131072E2,1.469162049E0,-1.217849890E0,3.047688666E0
3.471231552E2,4.485533613E-1,-7.369666886E-1,3.885446734E0
3.471332042E2,-2.831452784E-1,-7.514280224E-1,3.992482356E0
3.471432522E2,-1.019879540E0,-8.611516088E-1,3.967987200E0
3.471533012E2,-1.195116500E0,-1.800386935E0,4.046019462E0
3.471633502E2,-8.071756688E-1,-3.830035595E0,4.433629049E0
3.471733982E2,3.003817007E-1,-5.448449578E0,4.901046113E0
3.471834472E2,1.040245977E0,-6.171437328E0,5.366786195E0
3.471934962E2,9.569275394E-1,-5.560955855E0,5.189600358E0
3.472035442E2,5.895472723E-1,-3.625194767E0,3.794375181E0
3.472135932E2,8.394593158E-1,-1.165333707E0,2.218293285E0
3.472236412E2,1.338553086E0,6.455764621E-1,1.083227032E0
3.472336902E2,1.625374801E0,1.679918506E0,8.272570539E-1
3.472437392E2,1.562207623E0,2.270522954E0,5.865190359E-1
3.472537872E2,1.364709143E0,2.722695742E0,2.071376145E-1
3.472638362E2,1.296865946E0,3.203197705E0,-7.669558883E-2
3.472738852E2,1.480689543E0,3.710737778E0,-2.172573906E-1
3.472839332E2,1.700411242E0,3.974189342E0,-3.653328645E-1
3.472939822E2,1.919680367E0,4.272421314E0,-3.980959833E-1
3.473040302E2,2.164235777E0,4.487839170E0,-6.492064136E-1
3.473140792E2,2.418449324E0,4.525637326E0,-8.422622517E-1
3.473241282E2,2.680425051E0,4.772811411E0,-9.531067494E-1
3.473341762E2,3.036665787E0,4.900729778E0,-1.038541514E0
3.473442252E2,3.321136922E0,4.925505601E0,-1.225633703E0
3.473542742E2,3.569702936E0,4.956033329E0,-1.731485685E0
3.473643222E2,3.758813877E0,5.207187613E0,-1.738006939E0
3.473743712E2,4.092759473E0,5.892039238E0,-7.887396902E-1
3.473844192E2,4.200418992E0,6.501375827E0,-2.419436042E-1
3.473944682E2,4.309515465E0,6.131431264E0,-8.848246461E-1
3.474045172E2,3.968425449E0,5.057511172E0,-2.519793266E0
3.474145652E2,3.290669128E0,4.019759617E0,-3.174934604E0
3.474246142E2,2.412732794E0,3.151505395E0,-3.243722126E0
3.474346622E2,1.553453756E0,2.370504495E0,-2.820906746E0
3.474447112E2,7.874544722E-1,1.624055961E0,-2.189878156E0
3.474547602E2,1.818896297E-1,7.795466977E-1,-1.511273112E0
3.474648082E2,-5.109799898E-1,-1.154275453E-1,-8.708338670E-1
3.474748572E2,-1.383560566E0,-9.198588234E-1,-3.679446696E-1
3.474849062E2,-2.245347183E0,-1.618728563E0,-1.814513808E-1
3.474949542E2,-2.956261017E0,-2.297716600E0,-1.515785408E-1
3.475050032E2,-3.636757928E0,-2.752254002E0,-7.114833534E-2
3.475150512E2,-4.395112562E0,-3.079122713E0,-1.191960758E-1
3.475251002E2,-4.956597000E0,-3.295511207E0,-2.193895778E-1
3.475351492E2,-5.208796767E0,-3.159588586E0,-2.694720031E-1
3.475451972E2,-5.344909422E0,-2.872064620E0,-4.654278409E-1
3.475552462E2,-5.571539315E0,-2.598972752E0,-1.237124944E0
3.475652952E2,-5.876075170E0,-2.423535817E0,-2.195333170E0
3.475753432E2,-6.083982278E0,-2.810099337E0,-2.424199622E0
3.475853922E2,-6.104156926E0,-3.949846798E0,-2.117672790E0
3.475954402E2,-5.905938070E0,-4.857115397E0,-1.603920051E0
3.476054892E2,-5.212892157E0,-4.840101753E0,-7.622225672E-1
3.476155382E2,-4.128555835E0,-3.986743314E0,5.343823010E-1
3.476255862E2,-3.253893065E0,-3.154465840E0,1.784175530E0
3.476356352E2,-2.509347508E0,-2.565910256E0,2.448470538E0
3.476456842E2,-1.642397800E0,-1.971831976E0,2.892687750E0
3.476557322E2,-5.764249510E-1,-1.192778783E0,3.000001699E0
3.476657812E2,3.131581593E-1,-5.576881331E-1,2.632660316E0
3.476758292E2,6.227439621E-1,-4.430411911E-1,2.459491516E0
3.476858782E2,7.598404115E-1,-1.554731373E0,1.799015617E0
3.476959272E2,9.517726341E-1,-2.390320124E0,2.102995110E0
3.477059715E2,1.176278233E0,-3.411729881E0,2.620496938E0
3.477160205E2,1.859579761E0,-4.840808682E0,2.654268116E0
3.477260695E2,2.782908030E0,-5.940218541E0,2.145956650E0
3.477361175E2,3.679010493E0,-6.334742460E0,1.093706339E0
3.477461665E2,4.068200290E0,-5.844341161E0,6.688279152E-2
3.477562145E2,3.983291410E0,-4.455867180E0,-5.466899590E-1
3.477662635E2,3.631393400E0,-2.704543646E0,-2.287113552E-1
3.477763125E2,3.158694547E0,-1.378596280E0,6.532611653E-2
3.477863605E2,2.644753819E0,-1.273067486E-1,-2.323379445E-1
3.477964095E2,2.223703129E0,9.665336376E-1,-6.754684518E-1
3.478064575E2,2.021842919E0,1.765063321E0,-9.427727459E-1
3.478165065E2,2.113419380E0,2.367333550E0,-9.501405300E-1
3.478265555E2,2.210223251E0,2.958371277E0,-9.691144525E-1
3.478366035E2,2.261604196E0,3.370841471E0,-1.007482420E0
3.478466525E2,2.360769173E0,3.754307136E0,-1.077727799E0
3.478567015E2,2.517929758E0,4.247556029E0,-1.351530250E0
3.478667495E2,2.624808382E0,4.441102375E0,-1.392758967E0
3.478767985E2,2.752572091E0,4.495469787E0,-1.467989829E0
3.478868465E2,2.892930702E0,4.684181070E0,-1.491203713E0
3.478968955E2,3.042775251E0,4.831125693E0,-1.476189379E0
3.479069445E2,3.236069290E0,4.917735236E0,-1.493163846E0
3.479169925E2,3.452025967E0,4.891963048E0,-1.164745039E0
3.479270415E2,3.507588257E0,4.950741599E0,-9.510070874E-1
3.479370905E2,3.634591243E0,4.904036964E0,-8.353215337E-1
3.479471385E2,3.661339623E0,4.762446637E0,-6.605704772E-1
3.479571875E2,3.587764108E0,4.401124962E0,-4.405533470E-1
3.479672355E2,3.499232293E0,4.103216926E0,-3.142761469E-1
3.479772845E2,3.336539657E0,3.634068502E0,-2.359170252E-1
3.479873335E2,3.189850266E0,3.163874010E0,-1.847177086E-1
3.479973815E2,2.930230675E0,2.463324366E0,-5.054800987E-2
3.480074305E2,2.679383954E0,1.496322951E0,6.335092708E-2
3.480174785E2,2.150287828E0,5.599346334E-1,-7.817318022E-2
3.480275275E2,1.394716177E0,-4.208457452E-1,-4.958450568E-1
3.480375765E2,3.262807730E-1,-1.290418514E0,-1.063293216E0
3.480476245E2,-1.037401307E0,-1.799259592E0,-1.684373499E0
3.480576735E2,-2.260252613E0,-2.154772643E0,-1.818771312E0
3.480677225E2,-3.210078416E0,-2.420023395E0,-1.665884603E0
3.480777705E2,-3.917111161E0,-2.216591161E0,-1.614781693E0
3.480878195E2,-4.417495412E0,-1.826246247E0,-1.553741000E0
3.480978675E2,-4.705741801E0,-1.480057166E0,-1.924323349E0
3.481079165E2,-4.826810740E0,-1.242325750E0,-2.410813445E0
3.481179655E2,-4.757320090E0,-1.231517757E0,-3.266517788E0
3.481280135E2,-4.777618699E0,-1.188352441E0,-4.325537421E0
3.481380625E2,-4.860992686E0,-1.381713431E0,-4.829430000E0
3.481481115E2,-5.058456666E0,-1.986237177E0,-4.535079995E0
3.481581595E2,-5.680101644E0,-2.734131142E0,-3.325717923E0
3.481682085E2,-5.719882591E0,-3.594386957E0,-1.049095738E0
3.481782565E2,-4.514912948E0,-4.173668273E0,1.913451036E0
3.481883055E2,-3.055201461E0,-5.191103092E0,3.344268799E0
3.481983545E2,-1.478226988E0,-6.713061406E0,3.867639624E0
3.482084025E2,1.304309160E-2,-8.283045241E0,2.521253316E0
3.482184515E2,1.055081533E0,-9.136268610E0,2.575213176E-1
3.482285005E2,1.713249974E0,-7.742850807E0,-2.941383362E-1
3.482385485E2,2.446394922E0,-4.260196540E0,1.074237596E0
3.482485975E2,2.847581451E0,-1.546999015E0,1.901687023E0
3.482586455E2,2.441537932E0,-7.232362568E-2,1.761674275E0
3.482686945E2,1.440823226E0,6.531912911E-1,1.837632530E0
3.482787435E2,4.792939281E-1,7.717535287E-1,2.464989653E0
3.482887915E2,-6.936078304E-1,7.401183379E-1,3.261034269E0
3.482988405E2,-1.815300259E0,3.545424128E-1,3.557455359E0
3.483088885E2,-2.012272197E0,-1.063474626E0,3.442957520E0
3.483189375E2,-1.568605354E0,-3.589048449E0,4.104189903E0
3.483289865E2,-7.230871528E-1,-6.321130142E0,4.626264399E0
3.483390345E2,3.798117399E-1,-8.234815652E0,5.134375745E0
3.483490835E2,5.393731919E-1,-7.122475260E0,4.403451569E0
3.483591325E2,3.578718174E-1,-3.849442504E0,2.408104284E0
3.483691805E2,7.654987621E-1,-9.527757239E-1,9.357357681E-1
3.483792295E2,1.322889857E0,1.003909040E0,3.142667913E-1
3.483892775E2,1.695826440E0,2.219117743E0,3.178862178E-1
3.483993265E2,1.821433988E0,3.047384026E0,4.754792047E-1
3.484093755E2,1.789812246E0,3.573001935E0,5.143947637E-1
3.484194235E2,1.883206021E0,3.849233174E0,4.218462038E-1
3.484294725E2,1.967784826E0,3.927392321E0,5.752081454E-2
3.484395215E2,2.095723951E0,3.978133289E0,-3.564632231E-1
3.484495695E2,2.368666715E0,4.032224711E0,-5.085534684E-1
3.484596185E2,2.669886614E0,4.221665143E0,-5.189824891E-1
3.484696665E2,2.847255469E0,4.389417667E0,-4.780297601E-1
3.484797155E2,3.047290763E0,4.462534175E0,-5.954530332E-1
3.484897645E2,3.326283641E0,4.705480723E0,-8.999075389E-1
3.484998125E2,3.619220959E0,4.893202658E0,-1.095761197E0
3.485098615E2,3.704668076E0,4.728791817E0,-1.395387145E0
3.485199095E2,3.865733139E0,5.219372626E0,-9.137619317E-1
3.485299585E2,3.825746078E0,5.468316078E0,-7.834928374E-1
3.485400075E2,3.920988158E0,5.465932753E0,-7.061460149E-1
3.485500555E2,3.865614441E0,5.519349407E0,-2.405258006E-1
3.485601045E2,3.423349175E0,4.857266255E0,-8.358599161E-1
3.485701535E2,2.915632224E0,4.053676976E0,-1.504187017E0
3.485802015E2,2.272811262E0,3.300598869E0,-1.838630649E0
3.485902505E2,1.515491878E0,2.462758940E0,-1.845659587E0
3.486002985E2,9.406591237E-1,1.703746494E0,-1.575559739E0
3.486103475E2,3.748226032E-1,9.908966464E-1,-1.373594133E0
3.486203965E2,-3.731704724E-1,3.222423935E-1,-1.299871854E0
3.486304445E2,-1.303767123E0,-1.999759448E-1,-1.077595067E0
3.486404935E2,-2.356097248E0,-5.868797725E-1,-7.633240364E-1
3.486505425E2,-3.257585874E0,-8.664638042E-1,-6.366588736E-1
3.486605905E2,-4.036756303E0,-1.137588084E0,-6.182693803E-1
3.486706395E2,-4.630592508E0,-1.508479312E0,-6.339358252E-1
3.486806875E2,-4.931450465E0,-1.909292496E0,-7.944864799E-1
3.486907365E2,-4.893916018E0,-2.294769604E0,-1.039120388E0
3.487007855E2,-4.744429319E0,-2.502174436E0,-1.189819508E0
3.487108339E2,-4.549416198E0,-2.627569145E0,-1.272475748E0
3.487208829E2,-4.177514864E0,-2.880005724E0,-1.437234059E0
3.487309309E2,-3.902645150E0,-3.070781075E0,-1.736776246E0
3.487409799E2,-4.039068000E0,-3.387288519E0,-1.900652066E0
3.487510289E2,-4.490097950E0,-4.073355780E0,-1.870025666E0
3.487610769E2,-4.923708751E0,-4.557549090E0,-1.500697837E0
3.487711259E2,-4.993897558E0,-4.268583786E0,-7.982665586E-1
3.487811749E2,-4.536817787E0,-3.493410221E0,1.824670422E-1
3.487912229E2,-3.853952754E0,-2.975741016E0,1.093670378E0
3.488012719E2,-3.137354549E0,-2.746608515E0,1.772949022E0
3.488113199E2,-2.205070100E0,-2.611584612E0,2.457526851E0
3.488213689E2,-1.172254179E0,-2.275171491E0,3.204220968E0
3.488314179E2,-1.766353217E-1,-1.762981128E0,3.292579998E0
3.488414659E2,4.852855700E-1,-1.406272906E0,3.163762913E0
3.488515149E2,8.531736678E-1,-1.589694214E0,3.324111108E0
3.488615629E2,1.079150719E0,-2.056317226E0,3.721059283E0
3.488716119E2,1.176010138E0,-2.717404012E0,3.561446668E0
3.488816609E2,1.465294993E0,-3.813989081E0,3.183414236E0
3.488917089E2,2.254738688E0,-5.058309317E0,2.655200747E0
3.489017579E2,3.267277926E0,-5.968731319E0,1.243030339E0
3.489118069E2,3.923146657E0,-6.137322918E0,-3.165248398E-1
3.489218549E2,4.290580719E0,-5.214673803E0,-1.992263756E0
3.489319039E2,4.245513304E0,-3.711928271E0,-2.853780962E0
3.489419519E2,3.717053356E0,-2.440610856E0,-1.900909343E0
3.489520009E2,3.115967188E0,-1.142096872E0,-6.718285601E-1
3.489620499E2,2.716916062E0,1.518112600E-1,-8.960726425E-2
3.489720979E2,2.376883222E0,1.088210102E0,-2.924790426E-1
3.489821469E2,2.171386044E0,1.846970533E0,-4.821163791E-1
3.489921949E2,2.198982271E0,2.415125182E0,-5.309944242E-1
3.490022439E2,2.234636838E0,2.940410970E0,-7.258866535E-1
3.490122929E2,2.398691290E0,3.415392576E0,-8.803010939E-1
3.490223409E2,2.515103799E0,3.855907770E0,-1.181611186E0
3.490323899E2,2.655800087E0,4.255040465E0,-1.425137632E0
3.490424389E2,2.818917231E0,4.611339966E0,-1.444031886E0
3.490524869E2,2.809321657E0,4.727813578E0,-1.294148307E0
3.490625359E2,2.910165077E0,4.722223055E0,-1.082590490E0
3.490725839E2,3.112082298E0,4.833830615E0,-1.027186075E0
3.490826329E2,3.258831331E0,5.076956087E0,-1.074045076E0
3.490926819E2,3.381714076E0,5.208792674E0,-1.044579349E0
3.491027299E2,3.448237556E0,5.098686095E0,-7.135095598E-1
3.491127789E2,3.400521353E0,4.901798065E0,-4.472512595E-1
3.491228279E2,3.255102269E0,4.545596797E0,-3.614310175E-1
3.491328759E2,3.158899199E0,4.187969393E0,-2.647109078E-1
3.491429249E2,2.990580080E0,3.549132432E0,-4.463355124E-2
3.491529729E2,2.921724730E0,2.769724898E0,-1.096879184E-2
3.491630219E2,2.422201775E0,2.086705790E0,-6.126617543E-1
3.491730709E2,1.828361769E0,1.350531399E0,-1.408902837E0
3.491831189E2,1.287741366E0,6.021655637E-1,-2.011110063E0
3.491931679E2,6.937987420E-1,-1.024309391E-1,-2.223154514E0
3.492032159E2,-2.830295035E-1,-8.998093057E-1,-2.152951820E0
3.492132649E2,-1.338465085E0,-1.333089740E0,-2.149087980E0
3.492233139E2,-2.390081850E0,-1.268998409E0,-2.470785413E0
3.492333619E2,-3.299036493E0,-7.943290436E-1,-2.476913880E0
3.492434109E2,-3.754812043E0,-5.160302299E-1,-1.745970408E0
3.492534599E2,-3.755476287E0,-6.085004371E-1,-7.366503543E-1
3.492635079E2,-3.410263984E0,-1.295576343E0,-2.615201553E-1
3.492735569E2,-3.091108043E0,-1.561412986E0,-9.407181805E-1
3.492836049E2,-2.769859384E0,-1.750844062E0,-1.162219553E0
3.492936539E2,-2.713962049E0,-2.062917563E0,-9.951985160E-1
3.493037029E2,-3.139082986E0,-2.102239503E0,-1.613857833E0
3.493137509E2,-4.101724424E0,-1.824078684E0,-2.728379236E0
3.493237999E2,-5.067506987E0,-1.638045425E0,-4.115208980E0
3.493338479E2,-6.028890982E0,-2.226422085E0,-5.324535969E0
3.493438969E2,-6.643563155E0,-3.933629546E0,-5.056848682E0
3.493539459E2,-6.193605877E0,-5.953343786E0,-1.936696057E0
3.493639939E2,-4.814128129E0,-6.349042411E0,1.002206916E0
3.493740429E2,-2.462321860E0,-5.850186038E0,1.557846184E0
3.493840909E2,-1.025212786E-1,-5.210732195E0,1.639141193E0
3.493941399E2,1.257876128E0,-4.199082026E0,1.348974286E0
3.494041889E2,1.598310963E0,-4.128525429E0,9.897809976E-1
3.494142369E2,1.511998459E0,-4.353434486E0,9.643608123E-1
3.494242859E2,1.353533067E0,-3.515428496E0,1.179206811E0
3.494343349E2,1.847757861E0,-1.197559467E0,1.805182822E0
3.494443829E2,2.645384734E0,9.597385883E-1,2.536387664E0
3.494544319E2,2.739292772E0,1.871845758E0,2.666050256E0
3.494644799E2,2.178787742E0,1.696241008E0,2.286217466E0
3.494745289E2,1.091655574E0,7.755951494E-1,1.982856317E0
3.494845779E2,-3.560258514E-1,-1.765163308E-1,2.045915029E0
3.494946259E2,-1.493884954E0,-1.050641157E0,2.753119390E0
3.495046749E2,-2.386120361E0,-2.086605803E0,3.175340985E0
3.495147239E2,-2.918721308E0,-3.400800265E0,3.684738718E0
3.495247719E2,-2.519668428E0,-5.326079634E0,4.871690751E0
3.495348209E2,-1.684374376E0,-6.684567924E0,5.914595457E0
3.495448689E2,-8.153079763E-1,-6.766218444E0,6.209605029E0
3.495549179E2,-4.752140334E-1,-4.896704555E0,4.944193887E0
3.495649669E2,-6.929959193E-1,-1.992607718E0,2.792458287E0
3.495750149E2,-1.508072931E-1,5.014373338E-1,1.148710073E0
3.495850639E2,7.918261430E-1,1.846436098E0,4.919904991E-1
3.495951119E2,1.534585376E0,2.624850774E0,3.415078362E-1
3.496051609E2,1.948305119E0,3.164500832E0,3.042318729E-1
3.496152099E2,2.063390310E0,3.511726039E0,2.927443600E-1
3.496252579E2,2.014733874E0,3.553127834E0,-4.228825131E-2
3.496353069E2,2.089653664E0,3.684842214E0,-2.044227523E-1
3.496453559E2,2.228457208E0,3.759431051E0,-3.613561732E-1
3.496554039E2,2.436781223E0,3.919379881E0,-3.182212633E-1
3.496654529E2,2.639855022E0,4.179603782E0,-3.142235219E-1
3.496755009E2,2.755965230E0,4.380738060E0,-4.618521955E-1
3.496855499E2,2.933025352E0,4.716033193E0,-5.349554012E-1
3.496955989E2,3.199902214E0,5.046554659E0,-6.974283280E-1
3.497056469E2,3.384805499E0,5.343491473E0,-8.308938758E-1
3.497156947E2,3.514098839E0,5.390583193E0,-9.941114455E-1
3.497257427E2,3.458695009E0,4.884492061E0,-1.514665082E0
3.497357917E2,3.397410342E0,5.499336727E0,-1.072817307E0
3.497458407E2,3.346584882E0,6.028305675E0,-1.858274370E-1
3.497558887E2,3.282147396E0,5.517836732E0,-5.047183527E-1
3.497659377E2,2.660153047E0,4.223549700E0,-1.371485481E0
3.497759857E2,2.127579582E0,3.091844500E0,-2.042586355E0
3.497860347E2,1.366631708E0,2.267938485E0,-2.469087381E0
3.497960837E2,5.803618813E-1,1.693326171E0,-2.386110860E0
3.498061317E2,6.308560967E-3,1.231966823E0,-1.847740611E0
3.498161807E2,-5.613461512E-1,7.045134723E-1,-1.232943892E0
3.498262297E2,-1.259944580E0,1.115379775E-1,-6.660668600E-1
3.498362777E2,-2.133263368E0,-3.283907408E-1,-3.141644651E-1
3.498463267E2,-2.951715977E0,-8.842943037E-1,-4.287102503E-1
3.498563747E2,-3.721336441E0,-1.385546865E0,-6.878695191E-1
3.498664237E2,-4.530981097E0,-1.977050616E0,-8.422708033E-1
3.498764727E2,-5.064164718E0,-2.755330222E0,-7.974282141E-1
3.498865207E2,-5.070669161E0,-3.552385238E0,-6.695102853E-1
3.498965697E2,-5.065226573E0,-3.995589566E0,-5.892533036E-1
3.499066177E2,-5.195541129E0,-3.989811348E0,-7.048124112E-1
3.499166667E2,-5.203722553E0,-3.905015026E0,-8.166905504E-1
3.499267157E2,-5.177658005E0,-4.319848664E0,-7.984025064E-1
3.499367637E2,-5.181004951E0,-4.780657790E0,-8.014035898E-1
3.499468127E2,-4.961581167E0,-4.716336079E0,-8.955680278E-1
3.499568617E2,-4.531740065E0,-3.820404062E0,-8.039167231E-1
3.499669097E2,-4.095195715E0,-2.686638302E0,-3.328777479E-1
3.499769587E2,-3.670801587E0,-2.326536942E0,2.779497349E-1
3.499870067E2,-3.101883877E0,-2.392031604E0,9.855620854E-1
3.499970557E2,-2.201686316E0,-2.395588465E0,1.614246234E0
3.500071047E2,-1.131527445E0,-2.042729466E0,1.959570803E0
3.500171527E2,-1.790215704E-1,-1.496788974E0,2.067534963E0
